,Year,Country,Country Code,SUBJECT,Value,MEASURE,Longitude,Population,Latitude
2372,2006,Norway,NOR,BEEF,13.835,Kilograms/capita,8.468946,4660673,60.472024
2373,2007,Norway,NOR,BEEF,14.074,Kilograms/capita,8.468946,4709156,60.472024
2374,2008,Norway,NOR,BEEF,14.39,Kilograms/capita,8.468946,4768215,60.472024
2375,2009,Norway,NOR,BEEF,13.613,Kilograms/capita,8.468946,4828716,60.472024
2376,2010,Norway,NOR,BEEF,12.996,Kilograms/capita,8.468946,4889253,60.472024
2377,2011,Norway,NOR,BEEF,13.297,Kilograms/capita,8.468946,4953089,60.472024
2378,2012,Norway,NOR,BEEF,13.655,Kilograms/capita,8.468946,5018574,60.472024
2379,2013,Norway,NOR,BEEF,13.773,Kilograms/capita,8.468946,5080171,60.472024
2380,2014,Norway,NOR,BEEF,12.624,Kilograms/capita,8.468946,5137427,60.472024
2381,2015,Norway,NOR,BEEF,14.053,Kilograms/capita,8.468946,5189898,60.472024
2382,2016,Norway,NOR,BEEF,14.061,Kilograms/capita,8.468946,5236152,60.472024
2383,2017,Norway,NOR,BEEF,13.71,Kilograms/capita,8.468946,5276965,60.472024
2384,2018,Norway,NOR,BEEF,12.88,Kilograms/capita,8.468946,5311916,60.472024
2385,2019,Norway,NOR,BEEF,12.668,Kilograms/capita,8.468946,5347893,60.472024
2386,2020,Norway,NOR,BEEF,12.806,Kilograms/capita,8.468946,5379472,60.472024
2387,1990,Norway,NOR,PIG,15.388,Kilograms/capita,8.468946,,60.472024
2388,1991,Norway,NOR,PIG,15.758,Kilograms/capita,8.468946,,60.472024
2389,1992,Norway,NOR,PIG,16.045,Kilograms/capita,8.468946,,60.472024
2390,1993,Norway,NOR,PIG,16.691,Kilograms/capita,8.468946,,60.472024
2391,1994,Norway,NOR,PIG,17.187,Kilograms/capita,8.468946,,60.472024
2392,1995,Norway,NOR,PIG,17.998,Kilograms/capita,8.468946,,60.472024
2393,1996,Norway,NOR,PIG,19.023,Kilograms/capita,8.468946,,60.472024
2394,1997,Norway,NOR,PIG,17.953,Kilograms/capita,8.468946,,60.472024
2395,1998,Norway,NOR,PIG,18.775,Kilograms/capita,8.468946,,60.472024
2396,1999,Norway,NOR,PIG,17.403,Kilograms/capita,8.468946,,60.472024
2397,2000,Norway,NOR,PIG,18.018,Kilograms/capita,8.468946,,60.472024
2398,2001,Norway,NOR,PIG,18.983,Kilograms/capita,8.468946,,60.472024
2399,2002,Norway,NOR,PIG,18.083,Kilograms/capita,8.468946,,60.472024
2400,2003,Norway,NOR,PIG,18.669,Kilograms/capita,8.468946,,60.472024
2401,2004,Norway,NOR,PIG,19.254,Kilograms/capita,8.468946,,60.472024
2402,2005,Norway,NOR,PIG,19.81,Kilograms/capita,8.468946,4623293,60.472024
2403,2006,Norway,NOR,PIG,19.387,Kilograms/capita,8.468946,4660673,60.472024
2404,2007,Norway,NOR,PIG,20.813,Kilograms/capita,8.468946,4709156,60.472024
2405,2008,Norway,NOR,PIG,20.377,Kilograms/capita,8.468946,4768215,60.472024
2406,2009,Norway,NOR,PIG,20.013,Kilograms/capita,8.468946,4828716,60.472024
2407,2010,Norway,NOR,PIG,20.417,Kilograms/capita,8.468946,4889253,60.472024
2408,2011,Norway,NOR,PIG,20.799,Kilograms/capita,8.468946,4953089,60.472024
2409,2012,Norway,NOR,PIG,20.419,Kilograms/capita,8.468946,5018574,60.472024
2410,2013,Norway,NOR,PIG,19.859,Kilograms/capita,8.468946,5080171,60.472024
2411,2014,Norway,NOR,PIG,20.004,Kilograms/capita,8.468946,5137427,60.472024
2412,2015,Norway,NOR,PIG,20.966,Kilograms/capita,8.468946,5189898,60.472024
2413,2016,Norway,NOR,PIG,21.109,Kilograms/capita,8.468946,5236152,60.472024
2414,2017,Norway,NOR,PIG,20.862,Kilograms/capita,8.468946,5276965,60.472024
2415,2018,Norway,NOR,PIG,20.974,Kilograms/capita,8.468946,5311916,60.472024
2416,2019,Norway,NOR,PIG,21.03,Kilograms/capita,8.468946,5347893,60.472024
2417,2020,Norway,NOR,PIG,21.102,Kilograms/capita,8.468946,5379472,60.472024
2418,1990,Norway,NOR,POULTRY,4.161,Kilograms/capita,8.468946,,60.472024
2419,1991,Norway,NOR,POULTRY,4.233,Kilograms/capita,8.468946,,60.472024
2420,1992,Norway,NOR,POULTRY,4.739,Kilograms/capita,8.468946,,60.472024
2421,1993,Norway,NOR,POULTRY,4.707,Kilograms/capita,8.468946,,60.472024
2422,1994,Norway,NOR,POULTRY,5.305,Kilograms/capita,8.468946,,60.472024
2423,1995,Norway,NOR,POULTRY,5.976,Kilograms/capita,8.468946,,60.472024
2424,1996,Norway,NOR,POULTRY,6.534,Kilograms/capita,8.468946,,60.472024
2425,1997,Norway,NOR,POULTRY,6.667,Kilograms/capita,8.468946,,60.472024
2426,1998,Norway,NOR,POULTRY,6.219,Kilograms/capita,8.468946,,60.472024
2427,1999,Norway,NOR,POULTRY,7.229,Kilograms/capita,8.468946,,60.472024
2428,2000,Norway,NOR,POULTRY,8.529,Kilograms/capita,8.468946,,60.472024
2429,2001,Norway,NOR,POULTRY,8.434,Kilograms/capita,8.468946,,60.472024
2430,2002,Norway,NOR,POULTRY,9.061,Kilograms/capita,8.468946,,60.472024
2431,2003,Norway,NOR,POULTRY,9.603,Kilograms/capita,8.468946,,60.472024
2432,2004,Norway,NOR,POULTRY,10.524,Kilograms/capita,8.468946,,60.472024
2433,2005,Norway,NOR,POULTRY,11.056,Kilograms/capita,8.468946,4623293,60.472024
2434,2006,Norway,NOR,POULTRY,11.985,Kilograms/capita,8.468946,4660673,60.472024
2435,2007,Norway,NOR,POULTRY,13.276,Kilograms/capita,8.468946,4709156,60.472024
2436,2008,Norway,NOR,POULTRY,15.652,Kilograms/capita,8.468946,4768215,60.472024
2437,2009,Norway,NOR,POULTRY,15.011,Kilograms/capita,8.468946,4828716,60.472024
2438,2010,Norway,NOR,POULTRY,15.251,Kilograms/capita,8.468946,4889253,60.472024
2439,2011,Norway,NOR,POULTRY,15.14,Kilograms/capita,8.468946,4953089,60.472024
2440,2012,Norway,NOR,POULTRY,16.454,Kilograms/capita,8.468946,5018574,60.472024
2441,2013,Norway,NOR,POULTRY,18.444,Kilograms/capita,8.468946,5080171,60.472024
2442,2014,Norway,NOR,POULTRY,17.922,Kilograms/capita,8.468946,5137427,60.472024
2443,2015,Norway,NOR,POULTRY,15.902,Kilograms/capita,8.468946,5189898,60.472024
2444,2016,Norway,NOR,POULTRY,16.848,Kilograms/capita,8.468946,5236152,60.472024
2445,2017,Norway,NOR,POULTRY,17.157,Kilograms/capita,8.468946,5276965,60.472024
2446,2018,Norway,NOR,POULTRY,17.314,Kilograms/capita,8.468946,5311916,60.472024
2447,2019,Norway,NOR,POULTRY,17.741,Kilograms/capita,8.468946,5347893,60.472024
2448,2020,Norway,NOR,POULTRY,17.837,Kilograms/capita,8.468946,5379472,60.472024
2449,1990,Norway,NOR,SHEEP,4.829,Kilograms/capita,8.468946,,60.472024
2450,1991,Norway,NOR,SHEEP,5.042,Kilograms/capita,8.468946,,60.472024
2451,1992,Norway,NOR,SHEEP,5.128,Kilograms/capita,8.468946,,60.472024
2452,1993,Norway,NOR,SHEEP,5.188,Kilograms/capita,8.468946,,60.472024
2453,1994,Norway,NOR,SHEEP,5.503,Kilograms/capita,8.468946,,60.472024
2454,1995,Norway,NOR,SHEEP,5.539,Kilograms/capita,8.468946,,60.472024
2455,1996,Norway,NOR,SHEEP,5.555,Kilograms/capita,8.468946,,60.472024
2456,1997,Norway,NOR,SHEEP,5.002,Kilograms/capita,8.468946,,60.472024
2457,1998,Norway,NOR,SHEEP,4.69,Kilograms/capita,8.468946,,60.472024
2458,1999,Norway,NOR,SHEEP,4.508,Kilograms/capita,8.468946,,60.472024
2459,2000,Norway,NOR,SHEEP,4.767,Kilograms/capita,8.468946,,60.472024
2460,2001,Norway,NOR,SHEEP,4.878,Kilograms/capita,8.468946,,60.472024
2461,2002,Norway,NOR,SHEEP,4.929,Kilograms/capita,8.468946,,60.472024
2462,2003,Norway,NOR,SHEEP,4.773,Kilograms/capita,8.468946,,60.472024
2463,2004,Norway,NOR,SHEEP,5.063,Kilograms/capita,8.468946,,60.472024
2464,2005,Norway,NOR,SHEEP,4.998,Kilograms/capita,8.468946,4623293,60.472024
2465,2006,Norway,NOR,SHEEP,4.844,Kilograms/capita,8.468946,4660673,60.472024
2466,2007,Norway,NOR,SHEEP,4.892,Kilograms/capita,8.468946,4709156,60.472024
2467,2008,Norway,NOR,SHEEP,4.927,Kilograms/capita,8.468946,4768215,60.472024
2468,2009,Norway,NOR,SHEEP,4.615,Kilograms/capita,8.468946,4828716,60.472024
2469,2010,Norway,NOR,SHEEP,4.651,Kilograms/capita,8.468946,4889253,60.472024
2470,2011,Norway,NOR,SHEEP,4.454,Kilograms/capita,8.468946,4953089,60.472024
2471,2012,Norway,NOR,SHEEP,4.492,Kilograms/capita,8.468946,5018574,60.472024
2472,2013,Norway,NOR,SHEEP,4.642,Kilograms/capita,8.468946,5080171,60.472024
2473,2014,Norway,NOR,SHEEP,4.541,Kilograms/capita,8.468946,5137427,60.472024
2474,2015,Norway,NOR,SHEEP,4.617,Kilograms/capita,8.468946,5189898,60.472024
2475,2016,Norway,NOR,SHEEP,4.506,Kilograms/capita,8.468946,5236152,60.472024
2476,2017,Norway,NOR,SHEEP,4.695,Kilograms/capita,8.468946,5276965,60.472024
2477,2018,Norway,NOR,SHEEP,4.606,Kilograms/capita,8.468946,5311916,60.472024
2478,2019,Norway,NOR,SHEEP,4.544,Kilograms/capita,8.468946,5347893,60.472024
2479,2020,Norway,NOR,SHEEP,4.477,Kilograms/capita,8.468946,5379472,60.472024
2480,1990,Switzerland,CHE,BEEF,18.356,Kilograms/capita,8.227512,,46.818188
2481,1991,Switzerland,CHE,BEEF,18.579,Kilograms/capita,8.227512,,46.818188
2482,1992,Switzerland,CHE,BEEF,18.377,Kilograms/capita,8.227512,,46.818188
2483,1993,Switzerland,CHE,BEEF,17.58,Kilograms/capita,8.227512,,46.818188
2484,1994,Switzerland,CHE,BEEF,15.98,Kilograms/capita,8.227512,,46.818188
2485,1995,Switzerland,CHE,BEEF,15.829,Kilograms/capita,8.227512,,46.818188
2486,1996,Switzerland,CHE,BEEF,16.051,Kilograms/capita,8.227512,,46.818188
2487,1997,Switzerland,CHE,BEEF,15.999,Kilograms/capita,8.227512,,46.818188
2488,1998,Switzerland,CHE,BEEF,15.704,Kilograms/capita,8.227512,,46.818188
2489,1999,Switzerland,CHE,BEEF,15.542,Kilograms/capita,8.227512,,46.818188
2490,2000,Switzerland,CHE,BEEF,14.682,Kilograms/capita,8.227512,,46.818188
2491,2001,Switzerland,CHE,BEEF,14.538,Kilograms/capita,8.227512,,46.818188
2492,2002,Switzerland,CHE,BEEF,14.781,Kilograms/capita,8.227512,,46.818188
2493,2003,Switzerland,CHE,BEEF,14.504,Kilograms/capita,8.227512,,46.818188
2494,2004,Switzerland,CHE,BEEF,14.433,Kilograms/capita,8.227512,,46.818188
2495,2005,Switzerland,CHE,BEEF,14.545,Kilograms/capita,8.227512,7437116,46.818188
2496,2006,Switzerland,CHE,BEEF,14.848,Kilograms/capita,8.227512,7483935,46.818188
2497,2007,Switzerland,CHE,BEEF,14.651,Kilograms/capita,8.227512,7551117,46.818188
2498,2008,Switzerland,CHE,BEEF,15.285,Kilograms/capita,8.227512,7647676,46.818188
2499,2009,Switzerland,CHE,BEEF,15.121,Kilograms/capita,8.227512,7743832,46.818188
2500,2010,Switzerland,CHE,BEEF,15.469,Kilograms/capita,8.227512,7824910,46.818188
2501,2011,Switzerland,CHE,BEEF,15.618,Kilograms/capita,8.227512,7912396,46.818188
2502,2012,Switzerland,CHE,BEEF,15.21,Kilograms/capita,8.227512,7996861,46.818188
2503,2013,Switzerland,CHE,BEEF,14.34,Kilograms/capita,8.227512,8089346,46.818188
2504,2014,Switzerland,CHE,BEEF,14.192,Kilograms/capita,8.227512,8188646,46.818188
2505,2015,Switzerland,CHE,BEEF,13.84,Kilograms/capita,8.227512,8282398,46.818188
2506,2016,Switzerland,CHE,BEEF,13.954,Kilograms/capita,8.227512,8373334,46.818188
2507,2017,Switzerland,CHE,BEEF,13.415,Kilograms/capita,8.227512,8451834,46.818188
2508,2018,Switzerland,CHE,BEEF,13.305,Kilograms/capita,8.227512,8514327,46.818188
2509,2019,Switzerland,CHE,BEEF,13.171,Kilograms/capita,8.227512,8575280,46.818188
2510,2020,Switzerland,CHE,BEEF,13.107,Kilograms/capita,8.227512,8636563,46.818188
2511,1990,Switzerland,CHE,PIG,31.962,Kilograms/capita,8.227512,,46.818188
2512,1991,Switzerland,CHE,PIG,31.265,Kilograms/capita,8.227512,,46.818188
2513,1992,Switzerland,CHE,PIG,30.692,Kilograms/capita,8.227512,,46.818188
2514,1993,Switzerland,CHE,PIG,30.009,Kilograms/capita,8.227512,,46.818188
2515,1994,Switzerland,CHE,PIG,28.034,Kilograms/capita,8.227512,,46.818188
2516,1995,Switzerland,CHE,PIG,28.559,Kilograms/capita,8.227512,,46.818188
2517,1996,Switzerland,CHE,PIG,26.211,Kilograms/capita,8.227512,,46.818188
2518,1997,Switzerland,CHE,PIG,25.821,Kilograms/capita,8.227512,,46.818188
2519,1998,Switzerland,CHE,PIG,27.096,Kilograms/capita,8.227512,,46.818188
2520,1999,Switzerland,CHE,PIG,26.609,Kilograms/capita,8.227512,,46.818188
2521,2000,Switzerland,CHE,PIG,26.437,Kilograms/capita,8.227512,,46.818188
2522,2001,Switzerland,CHE,PIG,26.502,Kilograms/capita,8.227512,,46.818188
2523,2002,Switzerland,CHE,PIG,26.71,Kilograms/capita,8.227512,,46.818188
2524,2003,Switzerland,CHE,PIG,26.253,Kilograms/capita,8.227512,,46.818188
2525,2004,Switzerland,CHE,PIG,25.987,Kilograms/capita,8.227512,,46.818188
2526,2005,Switzerland,CHE,PIG,26.365,Kilograms/capita,8.227512,7437116,46.818188
2527,2006,Switzerland,CHE,PIG,26.753,Kilograms/capita,8.227512,7483935,46.818188
2528,2007,Switzerland,CHE,PIG,26.389,Kilograms/capita,8.227512,7551117,46.818188
2529,2008,Switzerland,CHE,PIG,26.024,Kilograms/capita,8.227512,7647676,46.818188
2530,2009,Switzerland,CHE,PIG,25.522,Kilograms/capita,8.227512,7743832,46.818188
2531,2010,Switzerland,CHE,PIG,26.242,Kilograms/capita,8.227512,7824910,46.818188
2532,2011,Switzerland,CHE,PIG,25.672,Kilograms/capita,8.227512,7912396,46.818188
2533,2012,Switzerland,CHE,PIG,24.277,Kilograms/capita,8.227512,7996861,46.818188
2534,2013,Switzerland,CHE,PIG,23.995,Kilograms/capita,8.227512,8089346,46.818188
2535,2014,Switzerland,CHE,PIG,24.333,Kilograms/capita,8.227512,8188646,46.818188
2536,2015,Switzerland,CHE,PIG,23.436,Kilograms/capita,8.227512,8282398,46.818188
2537,2016,Switzerland,CHE,PIG,23.184,Kilograms/capita,8.227512,8373334,46.818188
2538,2017,Switzerland,CHE,PIG,22.949,Kilograms/capita,8.227512,8451834,46.818188
2539,2018,Switzerland,CHE,PIG,22.596,Kilograms/capita,8.227512,8514327,46.818188
2540,2019,Switzerland,CHE,PIG,22.545,Kilograms/capita,8.227512,8575280,46.818188
2541,2020,Switzerland,CHE,PIG,22.46,Kilograms/capita,8.227512,8636563,46.818188
2542,1990,Switzerland,CHE,POULTRY,9.741,Kilograms/capita,8.227512,,46.818188
2543,1991,Switzerland,CHE,POULTRY,10.174,Kilograms/capita,8.227512,,46.818188
2544,1992,Switzerland,CHE,POULTRY,9.821,Kilograms/capita,8.227512,,46.818188
2545,1993,Switzerland,CHE,POULTRY,9.564,Kilograms/capita,8.227512,,46.818188
2546,1994,Switzerland,CHE,POULTRY,10.116,Kilograms/capita,8.227512,,46.818188
2547,1995,Switzerland,CHE,POULTRY,9.96,Kilograms/capita,8.227512,,46.818188
2548,1996,Switzerland,CHE,POULTRY,10.723,Kilograms/capita,8.227512,,46.818188
2549,1997,Switzerland,CHE,POULTRY,10.774,Kilograms/capita,8.227512,,46.818188
2550,1998,Switzerland,CHE,POULTRY,10.967,Kilograms/capita,8.227512,,46.818188
2551,1999,Switzerland,CHE,POULTRY,10.778,Kilograms/capita,8.227512,,46.818188
2552,2000,Switzerland,CHE,POULTRY,11.807,Kilograms/capita,8.227512,,46.818188
2553,2001,Switzerland,CHE,POULTRY,12.462,Kilograms/capita,8.227512,,46.818188
2554,2002,Switzerland,CHE,POULTRY,12.751,Kilograms/capita,8.227512,,46.818188
2555,2003,Switzerland,CHE,POULTRY,13.116,Kilograms/capita,8.227512,,46.818188
2556,2004,Switzerland,CHE,POULTRY,13.004,Kilograms/capita,8.227512,,46.818188
2557,2005,Switzerland,CHE,POULTRY,12.551,Kilograms/capita,8.227512,7437116,46.818188
2558,2006,Switzerland,CHE,POULTRY,11.922,Kilograms/capita,8.227512,7483935,46.818188
2559,2007,Switzerland,CHE,POULTRY,13.674,Kilograms/capita,8.227512,7551117,46.818188
2560,2008,Switzerland,CHE,POULTRY,14.563,Kilograms/capita,8.227512,7647676,46.818188
2561,2009,Switzerland,CHE,POULTRY,14.543,Kilograms/capita,8.227512,7743832,46.818188
2562,2010,Switzerland,CHE,POULTRY,14.529,Kilograms/capita,8.227512,7824910,46.818188
2563,2011,Switzerland,CHE,POULTRY,14.749,Kilograms/capita,8.227512,7912396,46.818188
2564,2012,Switzerland,CHE,POULTRY,14.693,Kilograms/capita,8.227512,7996861,46.818188
2565,2013,Switzerland,CHE,POULTRY,14.888,Kilograms/capita,8.227512,8089346,46.818188
2566,2014,Switzerland,CHE,POULTRY,15.537,Kilograms/capita,8.227512,8188646,46.818188
2567,2015,Switzerland,CHE,POULTRY,15.741,Kilograms/capita,8.227512,8282398,46.818188
2568,2016,Switzerland,CHE,POULTRY,15.906,Kilograms/capita,8.227512,8373334,46.818188
2569,2017,Switzerland,CHE,POULTRY,15.503,Kilograms/capita,8.227512,8451834,46.818188
2570,2018,Switzerland,CHE,POULTRY,14.666,Kilograms/capita,8.227512,8514327,46.818188
2571,2019,Switzerland,CHE,POULTRY,14.729,Kilograms/capita,8.227512,8575280,46.818188
2572,2020,Switzerland,CHE,POULTRY,14.769,Kilograms/capita,8.227512,8636563,46.818188
2573,1990,Switzerland,CHE,SHEEP,1.643,Kilograms/capita,8.227512,,46.818188
2574,1991,Switzerland,CHE,SHEEP,1.608,Kilograms/capita,8.227512,,46.818188
2575,1992,Switzerland,CHE,SHEEP,1.655,Kilograms/capita,8.227512,,46.818188
2576,1993,Switzerland,CHE,SHEEP,1.614,Kilograms/capita,8.227512,,46.818188
2577,1994,Switzerland,CHE,SHEEP,1.577,Kilograms/capita,8.227512,,46.818188
2578,1995,Switzerland,CHE,SHEEP,1.562,Kilograms/capita,8.227512,,46.818188
2579,1996,Switzerland,CHE,SHEEP,1.65,Kilograms/capita,8.227512,,46.818188
2580,1997,Switzerland,CHE,SHEEP,1.707,Kilograms/capita,8.227512,,46.818188
2581,1998,Switzerland,CHE,SHEEP,1.64,Kilograms/capita,8.227512,,46.818188
2582,1999,Switzerland,CHE,SHEEP,1.578,Kilograms/capita,8.227512,,46.818188
2583,2000,Switzerland,CHE,SHEEP,1.765,Kilograms/capita,8.227512,,46.818188
2584,2001,Switzerland,CHE,SHEEP,1.611,Kilograms/capita,8.227512,,46.818188
2585,2002,Switzerland,CHE,SHEEP,1.619,Kilograms/capita,8.227512,,46.818188
2586,2003,Switzerland,CHE,SHEEP,1.633,Kilograms/capita,8.227512,,46.818188
2587,2004,Switzerland,CHE,SHEEP,1.638,Kilograms/capita,8.227512,,46.818188
2588,2005,Switzerland,CHE,SHEEP,1.557,Kilograms/capita,8.227512,7437116,46.818188
2589,2006,Switzerland,CHE,SHEEP,1.5,Kilograms/capita,8.227512,7483935,46.818188
2590,2007,Switzerland,CHE,SHEEP,1.425,Kilograms/capita,8.227512,7551117,46.818188
2591,2008,Switzerland,CHE,SHEEP,1.394,Kilograms/capita,8.227512,7647676,46.818188
2592,2009,Switzerland,CHE,SHEEP,1.34,Kilograms/capita,8.227512,7743832,46.818188
2593,2010,Switzerland,CHE,SHEEP,1.354,Kilograms/capita,8.227512,7824910,46.818188
2594,2011,Switzerland,CHE,SHEEP,1.349,Kilograms/capita,8.227512,7912396,46.818188
2595,2012,Switzerland,CHE,SHEEP,1.292,Kilograms/capita,8.227512,7996861,46.818188
2596,2013,Switzerland,CHE,SHEEP,1.226,Kilograms/capita,8.227512,8089346,46.818188
2597,2014,Switzerland,CHE,SHEEP,1.334,Kilograms/capita,8.227512,8188646,46.818188
2598,2015,Switzerland,CHE,SHEEP,1.309,Kilograms/capita,8.227512,8282398,46.818188
2599,2016,Switzerland,CHE,SHEEP,1.32,Kilograms/capita,8.227512,8373334,46.818188
2600,2017,Switzerland,CHE,SHEEP,1.203,Kilograms/capita,8.227512,8451834,46.818188
2601,2018,Switzerland,CHE,SHEEP,1.192,Kilograms/capita,8.227512,8514327,46.818188
2602,2019,Switzerland,CHE,SHEEP,1.183,Kilograms/capita,8.227512,8575280,46.818188
2603,2020,Switzerland,CHE,SHEEP,1.146,Kilograms/capita,8.227512,8636563,46.818188
2604,1990,United Kingdom,GBR,BEEF,12.722,Kilograms/capita,-3.435973,,55.378051
2605,1991,United Kingdom,GBR,BEEF,12.987,Kilograms/capita,-3.435973,,55.378051
2606,1992,United Kingdom,GBR,BEEF,12.632,Kilograms/capita,-3.435973,,55.378051
2607,1993,United Kingdom,GBR,BEEF,10.463,Kilograms/capita,-3.435973,,55.378051
2608,1994,United Kingdom,GBR,BEEF,10.359,Kilograms/capita,-3.435973,,55.378051
2609,1995,United Kingdom,GBR,BEEF,10.688,Kilograms/capita,-3.435973,,55.378051
2610,1996,United Kingdom,GBR,BEEF,9.391,Kilograms/capita,-3.435973,,55.378051
2611,1997,United Kingdom,GBR,BEEF,10.326,Kilograms/capita,-3.435973,,55.378051
2612,1998,United Kingdom,GBR,BEEF,10.039,Kilograms/capita,-3.435973,,55.378051
2613,1999,United Kingdom,GBR,BEEF,10.181,Kilograms/capita,-3.435973,,55.378051
2614,2000,United Kingdom,GBR,BEEF,10.602,Kilograms/capita,-3.435973,,55.378051
2615,2001,United Kingdom,GBR,BEEF,10.654,Kilograms/capita,-3.435973,,55.378051
2616,2002,United Kingdom,GBR,BEEF,11.599,Kilograms/capita,-3.435973,,55.378051
2617,2003,United Kingdom,GBR,BEEF,11.749,Kilograms/capita,-3.435973,,55.378051
2618,2004,United Kingdom,GBR,BEEF,12.088,Kilograms/capita,-3.435973,,55.378051
2619,2005,United Kingdom,GBR,BEEF,12.046,Kilograms/capita,-3.435973,60413276,55.378051
2620,2006,United Kingdom,GBR,BEEF,12.308,Kilograms/capita,-3.435973,60827067,55.378051
2621,2007,United Kingdom,GBR,BEEF,12.421,Kilograms/capita,-3.435973,61319075,55.378051
2622,2008,United Kingdom,GBR,BEEF,11.949,Kilograms/capita,-3.435973,61823772,55.378051
2623,2009,United Kingdom,GBR,BEEF,11.389,Kilograms/capita,-3.435973,62260486,55.378051
2624,2010,United Kingdom,GBR,BEEF,11.864,Kilograms/capita,-3.435973,62759456,55.378051
2625,2011,United Kingdom,GBR,BEEF,11.616,Kilograms/capita,-3.435973,63285145,55.378051
2626,2012,United Kingdom,GBR,BEEF,11.281,Kilograms/capita,-3.435973,63705030,55.378051
2627,2013,United Kingdom,GBR,BEEF,11.024,Kilograms/capita,-3.435973,64105654,55.378051
2628,2014,United Kingdom,GBR,BEEF,11.349,Kilograms/capita,-3.435973,64596752,55.378051
2629,2015,United Kingdom,GBR,BEEF,11.633,Kilograms/capita,-3.435973,65110034,55.378051
2630,2016,United Kingdom,GBR,BEEF,11.697,Kilograms/capita,-3.435973,65648054,55.378051
2631,2017,United Kingdom,GBR,BEEF,11.706,Kilograms/capita,-3.435973,66040229,55.378051
2632,2018,United Kingdom,GBR,BEEF,11.735,Kilograms/capita,-3.435973,66435550,55.378051
2633,2019,United Kingdom,GBR,BEEF,11.408,Kilograms/capita,-3.435973,66796807,55.378051
2634,2020,United Kingdom,GBR,BEEF,11.329,Kilograms/capita,-3.435973,67081234,55.378051
2635,1990,United Kingdom,GBR,PIG,17.971,Kilograms/capita,-3.435973,,55.378051
2636,1991,United Kingdom,GBR,PIG,17.975,Kilograms/capita,-3.435973,,55.378051
2637,1992,United Kingdom,GBR,PIG,17.823,Kilograms/capita,-3.435973,,55.378051
2638,1993,United Kingdom,GBR,PIG,17.736,Kilograms/capita,-3.435973,,55.378051
2639,1994,United Kingdom,GBR,PIG,18.151,Kilograms/capita,-3.435973,,55.378051
2640,1995,United Kingdom,GBR,PIG,17.365,Kilograms/capita,-3.435973,,55.378051
2641,1996,United Kingdom,GBR,PIG,17.709,Kilograms/capita,-3.435973,,55.378051
2642,1997,United Kingdom,GBR,PIG,17.589,Kilograms/capita,-3.435973,,55.378051
