,Country,Year,Lat,Long,Age,Population,Population Men,Population Women
4716,Finland,2011,61.92411,25.748151,0 to 4,302301.0,154563.0,147738.0
4717,Finland,2011,61.92411,25.748151,5 to 9,291230.0,148772.0,142458.0
4718,Finland,2011,61.92411,25.748151,10 to 14,294800.0,150574.0,144226.0
4719,Finland,2011,61.92411,25.748151,15 to 19,329924.0,168227.0,161697.0
4720,Finland,2011,61.92411,25.748151,20 to 24,330332.0,169037.0,161295.0
4721,Finland,2011,61.92411,25.748151,25 to 29,345749.0,177625.0,168124.0
4722,Finland,2011,61.92411,25.748151,30 to 34,339763.0,174466.0,165297.0
4723,Finland,2011,61.92411,25.748151,35 to 39,317415.0,163083.0,154332.0
4724,Finland,2011,61.92411,25.748151,40 to 44,344423.0,174894.0,169529.0
4725,Finland,2011,61.92411,25.748151,45 to 49,376333.0,190284.0,186049.0
4726,Finland,2011,61.92411,25.748151,50 to 54,373236.0,186749.0,186487.0
4727,Finland,2011,61.92411,25.748151,55 to 59,383958.0,190008.0,193950.0
4728,Finland,2011,61.92411,25.748151,60 to 64,398468.0,195500.0,202968.0
4729,Finland,2011,61.92411,25.748151,65 to 69,289325.0,138278.0,151047.0
4730,Finland,2011,61.92411,25.748151,70 to 74,231373.0,104695.0,126678.0
4731,Finland,2011,61.92411,25.748151,75 to 79,180074.0,75549.0,104525.0
4732,Finland,2011,61.92411,25.748151,80 to 84,142937.0,51973.0,90964.0
4733,Finland,2011,61.92411,25.748151,85 and over,116631.0,31196.0,85435.0
4734,Finland,2012,61.92411,25.748151,0 to 4,303530.0,155082.0,148448.0
4735,Finland,2012,61.92411,25.748151,5 to 9,295048.0,150714.0,144334.0
4736,Finland,2012,61.92411,25.748151,10 to 14,291610.0,149070.0,142540.0
4737,Finland,2012,61.92411,25.748151,15 to 19,324238.0,165325.0,158913.0
4738,Finland,2012,61.92411,25.748151,20 to 24,336321.0,172016.0,164305.0
4739,Finland,2012,61.92411,25.748151,25 to 29,343365.0,176383.0,166982.0
4740,Finland,2012,61.92411,25.748151,30 to 34,342503.0,176082.0,166421.0
4741,Finland,2012,61.92411,25.748151,35 to 39,325378.0,167277.0,158101.0
4742,Finland,2012,61.92411,25.748151,40 to 44,333315.0,169435.0,163880.0
4743,Finland,2012,61.92411,25.748151,45 to 49,374443.0,189339.0,185104.0
4744,Finland,2012,61.92411,25.748151,50 to 54,371391.0,185866.0,185525.0
4745,Finland,2012,61.92411,25.748151,55 to 59,381503.0,188679.0,192824.0
4746,Finland,2012,61.92411,25.748151,60 to 64,392406.0,192587.0,199819.0
4747,Finland,2012,61.92411,25.748151,65 to 69,314092.0,150491.0,163601.0
4748,Finland,2012,61.92411,25.748151,70 to 74,236525.0,107587.0,128938.0
4749,Finland,2012,61.92411,25.748151,75 to 79,182295.0,77030.0,105265.0
4750,Finland,2012,61.92411,25.748151,80 to 84,144662.0,53391.0,91271.0
4751,Finland,2012,61.92411,25.748151,85 and over,121342.0,33222.0,88120.0
4752,Finland,2013,61.92411,25.748151,0 to 4,303545.0,155091.0,148454.0
4753,Finland,2013,61.92411,25.748151,5 to 9,298926.0,152761.0,146165.0
4754,Finland,2013,61.92411,25.748151,10 to 14,290736.0,148716.0,142020.0
4755,Finland,2013,61.92411,25.748151,15 to 19,317130.0,161662.0,155468.0
4756,Finland,2013,61.92411,25.748151,20 to 24,340315.0,174025.0,166290.0
4757,Finland,2013,61.92411,25.748151,25 to 29,340615.0,174797.0,165818.0
4758,Finland,2013,61.92411,25.748151,30 to 34,347770.0,179032.0,168738.0
4759,Finland,2013,61.92411,25.748151,35 to 39,334983.0,172138.0,162845.0
4760,Finland,2013,61.92411,25.748151,40 to 44,321655.0,163927.0,157728.0
4761,Finland,2013,61.92411,25.748151,45 to 49,370782.0,187427.0,183355.0
4762,Finland,2013,61.92411,25.748151,50 to 54,373052.0,186897.0,186155.0
4763,Finland,2013,61.92411,25.748151,55 to 59,376716.0,186232.0,190484.0
4764,Finland,2013,61.92411,25.748151,60 to 64,385378.0,189082.0,196296.0
4765,Finland,2013,61.92411,25.748151,65 to 69,343881.0,164951.0,178930.0
4766,Finland,2013,61.92411,25.748151,70 to 74,234858.0,107273.0,127585.0
4767,Finland,2013,61.92411,25.748151,75 to 79,187820.0,80063.0,107757.0
4768,Finland,2013,61.92411,25.748151,80 to 84,144482.0,54050.0,90432.0
4769,Finland,2013,61.92411,25.748151,85 and over,126331.0,35373.0,90958.0
4770,Finland,2014,61.92411,25.748151,0 to 4,301571.0,154193.0,147378.0
4771,Finland,2014,61.92411,25.748151,5 to 9,302522.0,154565.0,147957.0
4772,Finland,2014,61.92411,25.748151,10 to 14,291721.0,149230.0,142491.0
4773,Finland,2014,61.92411,25.748151,15 to 19,310063.0,158197.0,151866.0
4774,Finland,2014,61.92411,25.748151,20 to 24,341479.0,174519.0,166960.0
4775,Finland,2014,61.92411,25.748151,25 to 29,339748.0,174193.0,165555.0
4776,Finland,2014,61.92411,25.748151,30 to 34,353084.0,181866.0,171218.0
4777,Finland,2014,61.92411,25.748151,35 to 39,342276.0,175940.0,166336.0
4778,Finland,2014,61.92411,25.748151,40 to 44,315261.0,160891.0,154370.0
4779,Finland,2014,61.92411,25.748151,45 to 49,363790.0,183929.0,179861.0
4780,Finland,2014,61.92411,25.748151,50 to 54,375259.0,188186.0,187073.0
4781,Finland,2014,61.92411,25.748151,55 to 59,372568.0,184426.0,188142.0
4782,Finland,2014,61.92411,25.748151,60 to 64,378199.0,185131.0,193068.0
4783,Finland,2014,61.92411,25.748151,65 to 69,366425.0,176011.0,190414.0
4784,Finland,2014,61.92411,25.748151,70 to 74,237394.0,109007.0,128387.0
4785,Finland,2014,61.92411,25.748151,75 to 79,194992.0,83610.0,111382.0
4786,Finland,2014,61.92411,25.748151,80 to 84,143598.0,54613.0,88985.0
4787,Finland,2014,61.92411,25.748151,85 and over,131557.0,37603.0,93954.0
4788,Finland,2015,61.92411,25.748151,0 to 4,297257.0,152033.0,145224.0
4789,Finland,2015,61.92411,25.748151,5 to 9,305944.0,156360.0,149584.0
4790,Finland,2015,61.92411,25.748151,10 to 14,293113.0,149831.0,143282.0
4791,Finland,2015,61.92411,25.748151,15 to 19,303875.0,155270.0,148605.0
4792,Finland,2015,61.92411,25.748151,20 to 24,340652.0,174047.0,166605.0
4793,Finland,2015,61.92411,25.748151,25 to 29,341046.0,174794.0,166252.0
4794,Finland,2015,61.92411,25.748151,30 to 34,356159.0,183519.0,172640.0
4795,Finland,2015,61.92411,25.748151,35 to 39,345122.0,177458.0,167664.0
4796,Finland,2015,61.92411,25.748151,40 to 44,316279.0,161704.0,154575.0
4797,Finland,2015,61.92411,25.748151,45 to 49,354842.0,179490.0,175352.0
4798,Finland,2015,61.92411,25.748151,50 to 54,375044.0,188292.0,186752.0
4799,Finland,2015,61.92411,25.748151,55 to 59,369503.0,183159.0,186344.0
4800,Finland,2015,61.92411,25.748151,60 to 64,373447.0,182370.0,191077.0
4801,Finland,2015,61.92411,25.748151,65 to 69,378937.0,182169.0,196768.0
4802,Finland,2015,61.92411,25.748151,70 to 74,250020.0,115579.0,134441.0
4803,Finland,2015,61.92411,25.748151,75 to 79,197809.0,85104.0,112705.0
4804,Finland,2015,61.92411,25.748151,80 to 84,143834.0,55706.0,88128.0
4805,Finland,2015,61.92411,25.748151,85 and over,136645.0,39791.0,96854.0
4806,Finland,2016,61.92411,25.748151,0 to 4,290957.0,148810.0,142147.0
4807,Finland,2016,61.92411,25.748151,5 to 9,308307.0,157658.0,150649.0
4808,Finland,2016,61.92411,25.748151,10 to 14,295837.0,151092.0,144745.0
4809,Finland,2016,61.92411,25.748151,15 to 19,299915.0,153621.0,146294.0
4810,Finland,2016,61.92411,25.748151,20 to 24,337129.0,172565.0,164564.0
4811,Finland,2016,61.92411,25.748151,25 to 29,345182.0,177055.0,168127.0
4812,Finland,2016,61.92411,25.748151,30 to 34,356749.0,183960.0,172789.0
4813,Finland,2016,61.92411,25.748151,35 to 39,346208.0,178041.0,168167.0
4814,Finland,2016,61.92411,25.748151,40 to 44,321312.0,164838.0,156474.0
4815,Finland,2016,61.92411,25.748151,45 to 49,345093.0,174617.0,170476.0
4816,Finland,2016,61.92411,25.748151,50 to 54,373619.0,187751.0,185868.0
4817,Finland,2016,61.92411,25.748151,55 to 59,366766.0,181834.0,184932.0
4818,Finland,2016,61.92411,25.748151,60 to 64,371686.0,181401.0,190285.0
4819,Finland,2016,61.92411,25.748151,65 to 69,378240.0,181862.0,196378.0
4820,Finland,2016,61.92411,25.748151,70 to 74,268041.0,124568.0,143473.0
4821,Finland,2016,61.92411,25.748151,75 to 79,204468.0,88498.0,115970.0
4822,Finland,2016,61.92411,25.748151,80 to 84,144728.0,56794.0,87934.0
4823,Finland,2016,61.92411,25.748151,85 and over,141060.0,41940.0,99120.0
4824,Finland,2017,61.92411,25.748151,0 to 4,283024.0,144750.0,138274.0
4825,Finland,2017,61.92411,25.748151,5 to 9,309480.0,158126.0,151354.0
4826,Finland,2017,61.92411,25.748151,10 to 14,299798.0,153175.0,146623.0
4827,Finland,2017,61.92411,25.748151,15 to 19,297358.0,152704.0,144654.0
4828,Finland,2017,61.92411,25.748151,20 to 24,331396.0,169905.0,161491.0
4829,Finland,2017,61.92411,25.748151,25 to 29,351082.0,180384.0,170698.0
4830,Finland,2017,61.92411,25.748151,30 to 34,354416.0,182840.0,171576.0
4831,Finland,2017,61.92411,25.748151,35 to 39,348550.0,179516.0,169034.0
4832,Finland,2017,61.92411,25.748151,40 to 44,328780.0,168858.0,159922.0
4833,Finland,2017,61.92411,25.748151,45 to 49,333853.0,169147.0,164706.0
4834,Finland,2017,61.92411,25.748151,50 to 54,371246.0,186626.0,184620.0
4835,Finland,2017,61.92411,25.748151,55 to 59,365111.0,181217.0,183894.0
4836,Finland,2017,61.92411,25.748151,60 to 64,369472.0,180303.0,189169.0
4837,Finland,2017,61.92411,25.748151,65 to 69,372609.0,179277.0,193332.0
4838,Finland,2017,61.92411,25.748151,70 to 74,291216.0,135755.0,155461.0
4839,Finland,2017,61.92411,25.748151,75 to 79,209402.0,91240.0,118162.0
4840,Finland,2017,61.92411,25.748151,80 to 84,146896.0,58159.0,88737.0
4841,Finland,2017,61.92411,25.748151,85 and over,144520.0,43745.0,100775.0
4842,Finland,2018,61.92411,25.748151,0 to 4,273100.0,139759.0,133341.0
4843,Finland,2018,61.92411,25.748151,5 to 9,309537.0,158174.0,151363.0
4844,Finland,2018,61.92411,25.748151,10 to 14,303694.0,155206.0,148488.0
4845,Finland,2018,61.92411,25.748151,15 to 19,296110.0,152170.0,143940.0
4846,Finland,2018,61.92411,25.748151,20 to 24,324065.0,166257.0,157808.0
4847,Finland,2018,61.92411,25.748151,25 to 29,354599.0,182429.0,172170.0
4848,Finland,2018,61.92411,25.748151,30 to 34,351332.0,181254.0,170078.0
4849,Finland,2018,61.92411,25.748151,35 to 39,353125.0,182044.0,171081.0
4850,Finland,2018,61.92411,25.748151,40 to 44,337590.0,173320.0,164270.0
4851,Finland,2018,61.92411,25.748151,45 to 49,321732.0,163452.0,158280.0
4852,Finland,2018,61.92411,25.748151,50 to 54,367153.0,184595.0,182558.0
4853,Finland,2018,61.92411,25.748151,55 to 59,366515.0,182186.0,184329.0
4854,Finland,2018,61.92411,25.748151,60 to 64,364896.0,178137.0,186759.0
4855,Finland,2018,61.92411,25.748151,65 to 69,366104.0,176180.0,189924.0
4856,Finland,2018,61.92411,25.748151,70 to 74,319087.0,149001.0,170086.0
4857,Finland,2018,61.92411,25.748151,75 to 79,208160.0,91195.0,116965.0
4858,Finland,2018,61.92411,25.748151,80 to 84,151831.0,60682.0,91149.0
4859,Finland,2018,61.92411,25.748151,85 and over,146895.0,45171.0,101724.0
4860,Finland,2019,61.92411,25.748151,0 to 4,261806.0,133971.0,127835.0
4861,Finland,2019,61.92411,25.748151,5 to 9,307648.0,157329.0,150319.0
4862,Finland,2019,61.92411,25.748151,10 to 14,307181.0,156946.0,150235.0
4863,Finland,2019,61.92411,25.748151,15 to 19,296418.0,152178.0,144240.0
4864,Finland,2019,61.92411,25.748151,20 to 24,317162.0,163090.0,154072.0
4865,Finland,2019,61.92411,25.748151,25 to 29,355277.0,182863.0,172414.0
4866,Finland,2019,61.92411,25.748151,30 to 34,350583.0,180974.0,169609.0
4867,Finland,2019,61.92411,25.748151,35 to 39,358265.0,184724.0,173541.0
4868,Finland,2019,61.92411,25.748151,40 to 44,344421.0,176849.0,167572.0
4869,Finland,2019,61.92411,25.748151,45 to 49,314974.0,160276.0,154698.0
4870,Finland,2019,61.92411,25.748151,50 to 54,360172.0,181243.0,178929.0
4871,Finland,2019,61.92411,25.748151,55 to 59,368551.0,183437.0,185114.0
4872,Finland,2019,61.92411,25.748151,60 to 64,361090.0,176669.0,184421.0
4873,Finland,2019,61.92411,25.748151,65 to 69,359584.0,172777.0,186807.0
4874,Finland,2019,61.92411,25.748151,70 to 74,340197.0,159102.0,181095.0
4875,Finland,2019,61.92411,25.748151,75 to 79,210718.0,92959.0,117759.0
4876,Finland,2019,61.92411,25.748151,80 to 84,158242.0,63693.0,94549.0
4877,Finland,2019,61.92411,25.748151,85 and over,149316.0,46695.0,102621.0
4878,Finland,2020,61.92411,25.748151,0 to 4,251458.0,128546.0,122912.0
4879,Finland,2020,61.92411,25.748151,5 to 9,303618.0,155294.0,148324.0
4880,Finland,2020,61.92411,25.748151,10 to 14,310873.0,158872.0,152001.0
4881,Finland,2020,61.92411,25.748151,15 to 19,297452.0,152377.0,145075.0
4882,Finland,2020,61.92411,25.748151,20 to 24,311177.0,160428.0,150749.0
4883,Finland,2020,61.92411,25.748151,25 to 29,354337.0,182450.0,171887.0
4884,Finland,2020,61.92411,25.748151,30 to 34,352919.0,182275.0,170644.0
4885,Finland,2020,61.92411,25.748151,35 to 39,362238.0,186920.0,175318.0
4886,Finland,2020,61.92411,25.748151,40 to 44,347503.0,178432.0,169071.0
4887,Finland,2020,61.92411,25.748151,45 to 49,316131.0,161170.0,154961.0
4888,Finland,2020,61.92411,25.748151,50 to 54,351471.0,177020.0,174451.0
4889,Finland,2020,61.92411,25.748151,55 to 59,368329.0,183593.0,184736.0
4890,Finland,2020,61.92411,25.748151,60 to 64,358435.0,175708.0,182727.0
4891,Finland,2020,61.92411,25.748151,65 to 69,355468.0,170560.0,184908.0
4892,Finland,2020,61.92411,25.748151,70 to 74,351929.0,164765.0,187164.0
4893,Finland,2020,61.92411,25.748151,75 to 79,222301.0,98865.0,123436.0
4894,Finland,2020,61.92411,25.748151,80 to 84,160927.0,65072.0,95855.0
4895,Finland,2020,61.92411,25.748151,85 and over,152979.0,48690.0,104289.0
4896,France,2005,46.227638,2.213749,0 to 4,3918547.0,2004260.0,1914287.0
4897,France,2005,46.227638,2.213749,5 to 9,3893420.0,1996700.0,1896720.0
4898,France,2005,46.227638,2.213749,10 to 14,3894404.0,1992626.0,1901778.0
4899,France,2005,46.227638,2.213749,15 to 19,4161935.0,2121104.0,2040831.0
4900,France,2005,46.227638,2.213749,20 to 24,4041034.0,2022781.0,2018253.0
4901,France,2005,46.227638,2.213749,25 to 29,3856527.0,1914311.0,1942216.0
4902,France,2005,46.227638,2.213749,30 to 34,4363566.0,2167009.0,2196557.0
4903,France,2005,46.227638,2.213749,35 to 39,4470548.0,2214389.0,2256159.0
4904,France,2005,46.227638,2.213749,40 to 44,4530686.0,2231686.0,2299000.0
4905,France,2005,46.227638,2.213749,45 to 49,4360897.0,2135150.0,2225747.0
4906,France,2005,46.227638,2.213749,50 to 54,4270321.0,2090953.0,2179368.0
4907,France,2005,46.227638,2.213749,55 to 59,4125516.0,2028551.0,2096965.0
4908,France,2005,46.227638,2.213749,60 to 64,2786888.0,1353357.0,1433531.0
4909,France,2005,46.227638,2.213749,65 to 69,2635290.0,1226952.0,1408338.0
4910,France,2005,46.227638,2.213749,70 to 74,2571486.0,1128029.0,1443457.0
4911,France,2005,46.227638,2.213749,75 to 79,2214902.0,897749.0,1317153.0
4912,France,2005,46.227638,2.213749,80 to 84,1708879.0,619332.0,1089547.0
4913,France,2005,46.227638,2.213749,85 and over,1153482.0,322879.0,830603.0
4914,France,2006,46.227638,2.213749,0 to 4,3921580.0,2005460.0,1916120.0
4915,France,2006,46.227638,2.213749,5 to 9,3948592.0,2024486.0,1924106.0
4916,France,2006,46.227638,2.213749,10 to 14,3876906.0,1982973.0,1893933.0
4917,France,2006,46.227638,2.213749,15 to 19,4159199.0,2123373.0,2035826.0
4918,France,2006,46.227638,2.213749,20 to 24,4037000.0,2024519.0,2012481.0
4919,France,2006,46.227638,2.213749,25 to 29,3928946.0,1947854.0,1981092.0
4920,France,2006,46.227638,2.213749,30 to 34,4253031.0,2110645.0,2142386.0
4921,France,2006,46.227638,2.213749,35 to 39,4472984.0,2216802.0,2256182.0
4922,France,2006,46.227638,2.213749,40 to 44,4554202.0,2243453.0,2310749.0
4923,France,2006,46.227638,2.213749,45 to 49,4389458.0,2151254.0,2238204.0
4924,France,2006,46.227638,2.213749,50 to 54,4261084.0,2080220.0,2180864.0
4925,France,2006,46.227638,2.213749,55 to 59,4258328.0,2089021.0,2169307.0
4926,France,2006,46.227638,2.213749,60 to 64,2973791.0,1444746.0,1529045.0
4927,France,2006,46.227638,2.213749,65 to 69,2582168.0,1207300.0,1374868.0
4928,France,2006,46.227638,2.213749,70 to 74,2545864.0,1122023.0,1423841.0
4929,France,2006,46.227638,2.213749,75 to 79,2245238.0,914440.0,1330798.0
4930,France,2006,46.227638,2.213749,80 to 84,1718132.0,624731.0,1093401.0
4931,France,2006,46.227638,2.213749,85 and over,1266903.0,362598.0,904305.0
4932,France,2007,46.227638,2.213749,0 to 4,3941847.0,2015591.0,1926256.0
4933,France,2007,46.227638,2.213749,5 to 9,3990519.0,2045005.0,1945514.0
4934,France,2007,46.227638,2.213749,10 to 14,3870341.0,1981855.0,1888486.0
4935,France,2007,46.227638,2.213749,15 to 19,4134133.0,2112676.0,2021457.0
4936,France,2007,46.227638,2.213749,20 to 24,4016368.0,2014899.0,2001469.0
4937,France,2007,46.227638,2.213749,25 to 29,3989698.0,1974904.0,2014794.0
4938,France,2007,46.227638,2.213749,30 to 34,4133805.0,2051261.0,2082544.0
4939,France,2007,46.227638,2.213749,35 to 39,4503013.0,2233104.0,2269909.0
4940,France,2007,46.227638,2.213749,40 to 44,4567387.0,2252566.0,2314821.0
4941,France,2007,46.227638,2.213749,45 to 49,4412763.0,2164710.0,2248053.0
4942,France,2007,46.227638,2.213749,50 to 54,4265983.0,2079992.0,2185991.0
4943,France,2007,46.227638,2.213749,55 to 59,4265295.0,2087152.0,2178143.0
4944,France,2007,46.227638,2.213749,60 to 64,3258351.0,1582675.0,1675676.0
4945,France,2007,46.227638,2.213749,65 to 69,2546661.0,1196761.0,1349900.0
4946,France,2007,46.227638,2.213749,70 to 74,2514968.0,1116058.0,1398910.0
4947,France,2007,46.227638,2.213749,75 to 79,2269037.0,930036.0,1339001.0
4948,France,2007,46.227638,2.213749,80 to 84,1730247.0,633079.0,1097168.0
4949,France,2007,46.227638,2.213749,85 and over,1370859.0,397698.0,973161.0
4950,France,2008,46.227638,2.213749,0 to 4,3966480.0,2027723.0,1938757.0
4951,France,2008,46.227638,2.213749,5 to 9,4018341.0,2057728.0,1960613.0
4952,France,2008,46.227638,2.213749,10 to 14,3887762.0,1992395.0,1895367.0
4953,France,2008,46.227638,2.213749,15 to 19,4090514.0,2089944.0,2000570.0
4954,France,2008,46.227638,2.213749,20 to 24,4017293.0,2017090.0,2000203.0
4955,France,2008,46.227638,2.213749,25 to 29,4014986.0,1984267.0,2030719.0
4956,France,2008,46.227638,2.213749,30 to 34,4023119.0,1994816.0,2028303.0
4957,France,2008,46.227638,2.213749,35 to 39,4534158.0,2249642.0,2284516.0
4958,France,2008,46.227638,2.213749,40 to 44,4554486.0,2249142.0,2305344.0
4959,France,2008,46.227638,2.213749,45 to 49,4443459.0,2181226.0,2262233.0
4960,France,2008,46.227638,2.213749,50 to 54,4272406.0,2081647.0,2190759.0
4961,France,2008,46.227638,2.213749,55 to 59,4245586.0,2070918.0,2174668.0
4962,France,2008,46.227638,2.213749,60 to 64,3520233.0,1709222.0,1811011.0
4963,France,2008,46.227638,2.213749,65 to 69,2561314.0,1209917.0,1351397.0
4964,France,2008,46.227638,2.213749,70 to 74,2488667.0,1111033.0,1377634.0
4965,France,2008,46.227638,2.213749,75 to 79,2282069.0,942034.0,1340035.0
4966,France,2008,46.227638,2.213749,80 to 84,1748021.0,644264.0,1103757.0
4967,France,2008,46.227638,2.213749,85 and over,1464280.0,429056.0,1035224.0
4968,France,2009,46.227638,2.213749,0 to 4,3992760.0,2040849.0,1951911.0
4969,France,2009,46.227638,2.213749,5 to 9,4034212.0,2064550.0,1969662.0
4970,France,2009,46.227638,2.213749,10 to 14,3931478.0,2014746.0,1916732.0
4971,France,2009,46.227638,2.213749,15 to 19,4035471.0,2062394.0,1973077.0
4972,France,2009,46.227638,2.213749,20 to 24,4030903.0,2025379.0,2005524.0
4973,France,2009,46.227638,2.213749,25 to 29,4017615.0,1983386.0,2034229.0
4974,France,2009,46.227638,2.213749,30 to 34,3950459.0,1956011.0,1994448.0
4975,France,2009,46.227638,2.213749,35 to 39,4526106.0,2247226.0,2278880.0
4976,France,2009,46.227638,2.213749,40 to 44,4523330.0,2236064.0,2287266.0
4977,France,2009,46.227638,2.213749,45 to 49,4485193.0,2203237.0,2281956.0
4978,France,2009,46.227638,2.213749,50 to 54,4287788.0,2089229.0,2198559.0
4979,France,2009,46.227638,2.213749,55 to 59,4215321.0,2050642.0,2164679.0
4980,France,2009,46.227638,2.213749,60 to 64,3758466.0,1823914.0,1934552.0
4981,France,2009,46.227638,2.213749,65 to 69,2592610.0,1229105.0,1363505.0
4982,France,2009,46.227638,2.213749,70 to 74,2472373.0,1109596.0,1362777.0
4983,France,2009,46.227638,2.213749,75 to 79,2287253.0,950723.0,1336530.0
4984,France,2009,46.227638,2.213749,80 to 84,1767231.0,657427.0,1109804.0
4985,France,2009,46.227638,2.213749,85 and over,1550146.0,458209.0,1091937.0
4986,France,2010,46.227638,2.213749,0 to 4,4014602.0,2052397.0,1962205.0
4987,France,2010,46.227638,2.213749,5 to 9,4033422.0,2063458.0,1969964.0
4988,France,2010,46.227638,2.213749,10 to 14,3981925.0,2040044.0,1941881.0
4989,France,2010,46.227638,2.213749,15 to 19,3994453.0,2042856.0,1951597.0
4990,France,2010,46.227638,2.213749,20 to 24,4022733.0,2023114.0,1999619.0
4991,France,2010,46.227638,2.213749,25 to 29,3999335.0,1972331.0,2027004.0
4992,France,2010,46.227638,2.213749,30 to 34,3960890.0,1958026.0,2002864.0
4993,France,2010,46.227638,2.213749,35 to 39,4462222.0,2216802.0,2245420.0
4994,France,2010,46.227638,2.213749,40 to 44,4502573.0,2227851.0,2274722.0
4995,France,2010,46.227638,2.213749,45 to 49,4515967.0,2219744.0,2296223.0
4996,France,2010,46.227638,2.213749,50 to 54,4308960.0,2102531.0,2206429.0
4997,France,2010,46.227638,2.213749,55 to 59,4185990.0,2031762.0,2154228.0
4998,France,2010,46.227638,2.213749,60 to 64,3989767.0,1933278.0,2056489.0
4999,France,2010,46.227638,2.213749,65 to 69,2645747.0,1256435.0,1389312.0
5000,France,2010,46.227638,2.213749,70 to 74,2446349.0,1104553.0,1341796.0
5001,France,2010,46.227638,2.213749,75 to 79,2279908.0,954033.0,1325875.0
5002,France,2010,46.227638,2.213749,80 to 84,1792820.0,673532.0,1119288.0
